levelid,mapid,maplv,maintype,leveltype,levelindex,chapterindex,taskindex,level,levelname,chaptername,descriptiont,teamexp,everydaynum,sloot1,sloot2,sloot3,sloot4,sloot5,nextlevel,alevel1,Icon_X,Icon_Y,map_bg,battle_bg,ready_bg,music,monster_face,hang_up,Initial_anger,comat,dungeon_extra_drop1,dungeon_extra_drop2,dungeon_extra_drop3,dungeon_extra_drop4,daily_recharge_group,team_lack,story_id,level_skip,skip_type,skip_num
112743,112743,200,1,1,27,43,1175,1,第27章,关卡27-43,0,5,99,91000002,91000001,0,0,0,112744,112742,756,221,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100340,0,126637809,10801,10801,10801,10801,3,0,0,1,1,183634000
112744,112744,201,1,2,27,44,1176,1,第27章,关卡27-44,在破碎的空间里散落着许多被魔法保护起来的书页，那应当属于某位大学者，可不知为何，这些笔记都散落在破碎空间里。探险队在这里发现了很多东西，它们看起来都不像同一个时期的。既有属于神的东西，也有属于人类的，而另一些则几乎不能辨认。,5,99,91000002,91000001,0,0,0,112745,112743,775,221,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100341,0,127144360,10801,10801,10801,10801,3,0,0,1,0,0
112745,112745,201,1,1,27,45,1177,1,第27章,关卡27-45,0,5,99,91000002,91000001,0,0,0,112746,112744,796,216,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100341,0,127652937,10801,10801,10801,10801,3,0,0,1,1,185106000
112746,112746,201,1,1,27,46,1178,1,第27章,关卡27-46,0,5,99,91000002,91000001,0,0,0,112747,112745,807,202,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100341,0,128163548,10801,10801,10801,10801,3,0,0,1,1,185847000
112747,112747,201,1,1,27,47,1179,1,第27章,关卡27-47,0,5,99,91000002,91000001,0,0,0,112748,112746,822,207,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100341,0,128676202,10801,10801,10801,10801,3,0,0,1,1,186590000
112748,112748,201,1,2,27,48,1180,1,第27章,关卡27-48,那些散落的书页被联邦法师收集起来，上面似乎记录着一些关于原来战争的东西，以及诸神与人类。只是有些记录看起来……与目前人类所知晓的东西完全不同。,5,99,91000002,91000001,0,0,0,112749,112747,838,194,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100342,0,129190906,10801,10801,10801,10801,3,0,0,1,0,0
112749,112749,202,1,1,27,49,1181,1,第27章,关卡27-49,0,5,99,91000002,91000001,0,0,0,112750,112748,859,190,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100342,0,129707669,10801,10801,10801,10801,3,0,0,1,1,188086000
112750,112750,202,1,1,27,50,1182,1,第27章,关卡27-50,0,5,99,91000002,91000001,0,0,0,112751,112749,873,183,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100342,0,130226499,10801,10801,10801,10801,3,0,0,1,1,188838000
112751,112751,202,1,1,27,51,1183,1,第27章,关卡27-51,0,5,99,91000002,91000001,0,0,0,112752,112750,888,189,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100342,0,130747404,10801,10801,10801,10801,3,0,0,1,1,189594000
112752,112752,202,1,2,27,52,1184,1,第27章,关卡27-52,古老的语言逐渐被破解，于是书页被按照写作者的逻辑被重新排列，似乎当他写下这些的时候，已经有些神志不清，以至于很多东西看着没有意义。只是，无论如何，它都在诉说某个不为人知的历史。,5,99,91000002,91000001,0,0,0,112753,112751,906,177,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100343,0,131270393,10801,10801,10801,10801,3,0,0,1,0,0
112753,112753,202,1,1,27,53,1185,1,第27章,关卡27-53,0,5,99,91000002,91000001,0,0,0,112754,112752,923,180,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100343,0,131795474,10801,10801,10801,10801,3,0,0,1,1,191113000
112754,112754,203,1,1,27,54,1186,1,第27章,关卡27-54,0,5,99,91000002,91000001,0,0,0,112755,112753,938,174,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100343,0,132322655,10801,10801,10801,10801,3,0,0,1,1,191878000
112755,112755,203,1,1,27,55,1187,1,第27章,关卡27-55,0,5,99,91000002,91000001,0,0,0,112756,112754,950,184,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100343,0,132851945,10801,10801,10801,10801,3,0,0,1,1,192645000
112756,112756,203,1,2,27,56,1188,1,第27章,关卡27-56,最早的诸神已经在那场战争中消失了，现在的人甚至连龙的真身都没有见过，更别说创世的神了。原本只是希望在那些遗迹里找到能渡过劫难的方法，可现在发现的遗失之书却超出了预计。,5,99,91000002,91000001,0,0,0,112757,112755,971,188,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100344,0,133383352,10801,10801,10801,10801,3,0,0,1,0,0
112757,112757,203,1,1,27,57,1189,1,第27章,关卡27-57,0,5,99,91000002,91000001,0,0,0,112758,112756,994,179,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100344,0,133916885,10801,10801,10801,10801,3,0,0,1,1,194190000
112758,112758,203,1,1,27,58,1190,1,第27章,关卡27-58,0,5,99,91000002,91000001,0,0,0,112759,112757,1004,192,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100344,0,134452552,10801,10801,10801,10801,3,0,0,1,1,194966000
112759,112759,204,1,1,27,59,1191,1,第27章,关卡27-59,0,5,99,91000002,91000001,0,0,0,112760,112758,1019,190,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100344,0,134990362,10801,10801,10801,10801,3,0,0,1,1,195746000
112760,112760,204,1,3,27,60,1192,1,第27章,关卡27-60,“当我写下这些时，或许只是为了证明我看到的东西。众神没有给予答案，所以究竟那里曾经发生过什么我也一无所知。但作为第一个走出世界的法师，记录我的所见所闻是必然的责任。”,5,99,91000002,91000001,0,0,0,112801,112759,1042,188,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100345,0,135530323,10801,10801,10801,10801,3,0,0,1,0,0
112801,112801,204,1,1,28,1,1193,1,第28章,关卡28-1,0,5,99,91000002,91000001,0,0,0,112802,112760,11,281,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100345,0,136092773,10801,10801,10801,10801,3,0,0,1,1,196772000
112802,112802,204,1,1,28,2,1194,1,第28章,关卡28-2,0,5,99,91000002,91000001,0,0,0,112803,112801,28,275,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100345,0,136657558,10801,10801,10801,10801,3,0,0,1,1,197589000
112803,112803,204,1,1,28,3,1195,1,第28章,关卡28-3,0,5,99,91000002,91000001,0,0,0,112804,112802,43,265,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100345,0,137224686,10801,10801,10801,10801,3,0,0,1,1,198409000
112804,112804,205,1,2,28,4,1196,1,第28章,关卡28-4,所看见的一个失落世界是黑暗的，就连魔法创造出的光在其中都显得极其微弱，那仅能照亮周边很小的范围。好在这里一切都已经消散，几乎活物也看不到，只有残破的建筑废墟。,5,99,91000002,91000001,0,0,0,112805,112803,66,264,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100346,0,137794168,10801,10801,10801,10801,3,0,0,1,0,0
112805,112805,205,1,1,28,5,1197,1,第28章,关卡28-5,0,5,99,91000002,91000001,0,0,0,112806,112804,90,264,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100346,0,138366013,10801,10801,10801,10801,3,0,0,1,1,200059000
112806,112806,205,1,1,28,6,1198,1,第28章,关卡28-6,0,5,99,91000002,91000001,0,0,0,112807,112805,106,269,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100346,0,138940231,10801,10801,10801,10801,3,0,0,1,1,200889000
112807,112807,205,1,1,28,7,1199,1,第28章,关卡28-7,0,5,99,91000002,91000001,0,0,0,112808,112806,116,285,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100346,0,139516832,10801,10801,10801,10801,3,0,0,1,1,201723000
112808,112808,205,1,2,28,8,1200,1,第28章,关卡28-8,即使已经习惯了黑暗，这个世界依旧给人莫名的恐怖感。能感受到有风从身上掠过，冰冷带着腐朽的气息，脚下的地面也是那样冰冷。最初的探索是没有结果的，这里的一切都被荒废了，仅有那些废墟能证明这里曾有过文明。,5,99,91000002,91000001,0,0,0,112809,112807,139,291,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100347,0,140095826,10801,10801,10801,10801,3,0,0,1,0,0
112809,112809,206,1,1,28,9,1201,1,第28章,关卡28-9,0,5,99,91000002,91000001,0,0,0,112810,112808,162,295,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100347,0,140677223,10801,10801,10801,10801,3,0,0,1,1,203401000
112810,112810,206,1,1,28,10,1202,1,第28章,关卡28-10,0,5,99,91000002,91000001,0,0,0,112811,112809,178,278,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100347,0,141261033,10801,10801,10801,10801,3,0,0,1,1,204245000
112811,112811,206,1,1,28,11,1203,1,第28章,关卡28-11,0,5,99,91000002,91000001,0,0,0,112812,112810,192,293,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100347,0,141847266,10801,10801,10801,10801,3,0,0,1,1,205093000
112812,112812,206,1,2,28,12,1204,1,第28章,关卡28-12,从建筑上，我记录下珍贵的文字，虽然我还不能理解其中的意思。还有画在墙上的和已经断裂的雕塑。在最开始，这些东西并没有怎么引起我的注意，只是感叹这里的荒芜和惨败。它黑得连一丝光都没有。,5,99,91000002,91000001,0,0,0,112813,112811,218,292,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100348,0,142435932,10801,10801,10801,10801,3,0,0,1,0,0
112813,112813,206,1,1,28,13,1205,1,第28章,关卡28-13,0,5,99,91000002,91000001,0,0,0,112814,112812,243,287,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100348,0,143027041,10801,10801,10801,10801,3,0,0,1,1,206798000
112814,112814,207,1,1,28,14,1206,1,第28章,关卡28-14,0,5,99,91000002,91000001,0,0,0,112815,112813,257,276,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100348,0,143620603,10801,10801,10801,10801,3,0,0,1,1,207657000
112815,112815,207,1,1,28,15,1207,1,第28章,关卡28-15,0,5,99,91000002,91000001,0,0,0,112816,112814,262,248,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100348,0,144216628,10801,10801,10801,10801,3,0,0,1,1,208518000
112816,112816,207,1,2,28,16,1208,1,第28章,关卡28-16,记录下如何去往这个世界后，我接着探索去其他位面的方法。探索新世界的新鲜感和对未知的向往驱使着学者不断向前，那种求知欲是推动文明前进的基石，可那也是打开魔盒的钥匙。,5,99,91000002,91000001,0,0,0,112817,112815,292,231,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100349,0,144815127,10801,10801,10801,10801,3,0,0,1,0,0
112817,112817,207,1,1,28,17,1209,1,第28章,关卡28-17,0,5,99,91000002,91000001,0,0,0,112818,112816,313,232,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100349,0,145416109,10801,10801,10801,10801,3,0,0,1,1,210253000
112818,112818,207,1,1,28,18,1210,1,第28章,关卡28-18,0,5,99,91000002,91000001,0,0,0,112819,112817,326,218,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100349,0,146019585,10801,10801,10801,10801,3,0,0,1,1,211125000
112819,112819,208,1,1,28,19,1211,1,第28章,关卡28-19,0,5,99,91000002,91000001,0,0,0,112820,112818,344,228,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100349,0,146625566,10801,10801,10801,10801,3,0,0,1,1,212001000
112820,112820,208,1,2,28,20,1212,1,第28章,关卡28-20,一个又一个位面，它们有的黑暗有的光明，有的充满星光，有的却破碎不堪。从那些位面里，能看见许多大陆从来见不到的动物植物，这些新事物意味着构建世界的魔法有无限的可能。当一个魔法师知晓了这些，他怎么会停下呢。,5,99,91000002,91000001,0,0,0,112821,112819,362,212,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100350,0,147234062,10801,10801,10801,10801,3,0,0,1,0,0
112821,112821,208,1,1,28,21,1213,1,第28章,关卡28-21,0,5,99,91000002,91000001,0,0,0,112822,112820,383,221,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100350,0,147845083,10801,10801,10801,10801,3,0,0,1,1,213765000
112822,112822,208,1,1,28,22,1214,1,第28章,关卡28-22,0,5,99,91000002,91000001,0,0,0,112823,112821,397,209,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100350,0,148458640,10801,10801,10801,10801,3,0,0,1,1,214652000
112823,112823,208,1,1,28,23,1215,1,第28章,关卡28-23,0,5,99,91000002,91000001,0,0,0,112824,112822,413,217,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100350,0,149074743,10801,10801,10801,10801,3,0,0,1,1,215543000
112824,112824,209,1,2,28,24,1216,1,第28章,关卡28-24,越是深入，越是看透还是越糊涂？我终究还是念出了墙壁上的古老文字，即使它们很多都已经在荒芜之地被风化了，但只需要稍稍联想一下，拼凑一下，就能知道它们究竟在说什么。然而，当它们不断展现失落世界历史时，却不能让我再像从前一样感到高兴。,5,99,91000002,91000001,0,0,0,112825,112823,434,207,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100351,0,149693403,10801,10801,10801,10801,3,0,0,1,0,0
112825,112825,209,1,1,28,25,1217,1,第28章,关卡28-25,0,5,99,91000002,91000001,0,0,0,112826,112824,456,213,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100351,0,150314630,10801,10801,10801,10801,3,0,0,1,1,217335000
112826,112826,209,1,1,28,26,1218,1,第28章,关卡28-26,0,5,99,91000002,91000001,0,0,0,112827,112825,471,203,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100351,0,150938435,10801,10801,10801,10801,3,0,0,1,1,218237000
112827,112827,209,1,1,28,27,1219,1,第28章,关卡28-27,0,5,99,91000002,91000001,0,0,0,112828,112826,485,212,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100351,0,151564829,10801,10801,10801,10801,3,0,0,1,1,219143000
112828,112828,209,1,2,28,28,1220,1,第28章,关卡28-28,第一个黑暗世界就和我之前所猜测的一样，也和如今一样是充满生机的。从其中看，他们的生活与大陆上没有什么特别差异，只不过在某些细节地方有些区别。甚至那些壁画和雕像看起来和人类也别无二致,5,99,91000002,91000001,0,0,0,112829,112827,508,205,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100352,0,152193823,10801,10801,10801,10801,3,0,0,1,0,0
112829,112829,210,1,1,28,29,1221,1,第28章,关卡28-29,0,5,99,91000002,91000001,0,0,0,112830,112828,526,214,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100352,0,152825427,10801,10801,10801,10801,3,0,0,1,1,220966000
112830,112830,210,1,1,28,30,1222,1,第28章,关卡28-30,0,5,99,91000002,91000001,0,0,0,112831,112829,539,203,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100352,0,153459652,10801,10801,10801,10801,3,0,0,1,1,221883000
112831,112831,210,1,1,28,31,1223,1,第28章,关卡28-31,0,5,99,91000002,91000001,0,0,0,112832,112830,554,214,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100352,0,154096509,10801,10801,10801,10801,3,0,0,1,1,222804000
112832,112832,210,1,2,28,32,1224,1,第28章,关卡28-32,起初，我认为如此相似只是巧合，毕竟我也从未与出了麦杰卓根以外世界的文明交流过。或许那些是人类，或许那些完全不会是人。然而在破译出其他世界的语言时，当我念出其他失落世界的历史时，这种巧合开始敲击我的灵魂。,5,99,91000002,91000001,0,0,0,112833,112831,577,215,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100353,0,154736009,10801,10801,10801,10801,3,0,0,1,0,0
112833,112833,210,1,1,28,33,1225,1,第28章,关卡28-33,0,5,99,91000002,91000001,0,0,0,112834,112832,599,210,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100353,0,155378163,10801,10801,10801,10801,3,0,0,1,1,224657000
112834,112834,211,1,1,28,34,1226,1,第28章,关卡28-34,0,5,99,91000002,91000001,0,0,0,112835,112833,608,225,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100353,0,156022982,10801,10801,10801,10801,3,0,0,1,1,225589000
112835,112835,211,1,1,28,35,1227,1,第28章,关卡28-35,0,5,99,91000002,91000001,0,0,0,112836,112834,618,235,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100353,0,156670477,10801,10801,10801,10801,3,0,0,1,1,226525000
112836,112836,211,1,2,28,36,1228,1,第28章,关卡28-36,为什么我认为这种巧合是不应该的呢？也许无论是哪个世界都应该和人类类似呢，毕竟他们的世界里也有河流也有高山也有四季。他们也有大法师学者，也有为国家征战的战士。可追溯这些世界的最初历史时，却总能看见所谓的造物主，那模样如此熟悉……,5,99,91000002,91000001,0,0,0,112837,112835,639,240,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100354,0,157320659,10801,10801,10801,10801,3,0,0,1,0,0
112837,112837,211,1,1,28,37,1229,1,第28章,关卡28-37,0,5,99,91000002,91000001,0,0,0,112838,112836,659,238,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100354,0,157973539,10801,10801,10801,10801,3,0,0,1,1,228409000
112838,112838,211,1,1,28,38,1230,1,第28章,关卡28-38,0,5,99,91000002,91000001,0,0,0,112839,112837,673,244,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100354,0,158629129,10801,10801,10801,10801,3,0,0,1,1,229357000
112839,112839,212,1,1,28,39,1231,1,第28章,关卡28-39,0,5,99,91000002,91000001,0,0,0,112840,112838,685,251,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100354,0,159287439,10801,10801,10801,10801,3,0,0,1,1,230309000
112840,112840,212,1,2,28,40,1232,1,第28章,关卡28-40,是的，每个世界的都有至高存在，他们都在其中扮演造物主的角色，而那样子总是一样的，与我们的至高者一样。唯一有所区别的是，部分世界的神话历史里提及的众神会有差池，一些曾作为主神的神明不再出现在另一个世界中。,5,99,91000002,91000001,0,0,0,112841,112839,707,256,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100355,0,159948481,10801,10801,10801,10801,3,0,0,1,0,0
112841,112841,212,1,1,28,41,1233,1,第28章,关卡28-41,0,5,99,91000002,91000001,0,0,0,112842,112840,731,250,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100355,0,160612267,10801,10801,10801,10801,3,0,0,1,1,232224000
112842,112842,212,1,1,28,42,1234,1,第28章,关卡28-42,0,5,99,91000002,91000001,0,0,0,112843,112841,745,233,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100355,0,161278807,10801,10801,10801,10801,3,0,0,1,1,233188000
112843,112843,212,1,1,28,43,1235,1,第28章,关卡28-43,0,5,99,91000002,91000001,0,0,0,112844,112842,756,221,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100355,0,161948114,10801,10801,10801,10801,3,0,0,1,1,234156000
112844,112844,213,1,2,28,44,1236,1,第28章,关卡28-44,当曾经的主神从神话历史中消失，另一个神会替代他的位置，而且其他神明自身的角色也会发生改变。仿佛是人类世界的政权更替，可造物主们应当是永恒的存在，怎么会出现消失呢？,5,99,91000002,91000001,0,0,0,112845,112843,775,221,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100356,0,162620198,10801,10801,10801,10801,3,0,0,1,0,0
112845,112845,213,1,1,28,45,1237,1,第28章,关卡28-45,0,5,99,91000002,91000001,0,0,0,112846,112844,796,216,gk_Desert_02,Desert01_02,Desert01_01,1007,1060102|1060304|1060902,100356,0,163295071,10801,10801,10801,10801,3,0,0,1,1,236103000
