levelid,mapid,maintype,leveltype,levelindex,chapterindex,levelgroup,level,siege,levelname,chaptername,descriptiont,physicalstrength,teamexp,everydaynum,sloot1,sloot2,sloot3,sloot4,loot1,loot2,loot3,loot4,tasktypes,n1,n2,n3,n4,word,show,icon,heroid,herolv,heroclass,herostar,content,overdrama,aindex,bindex,condition,nextlevel,alevel1,alevel2,component,towershow,showtalk
113606,113606,1,2,36,6,1,1,0,第36章,36-6,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30105011,0,91000001,30101000,30105011,30105010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113605,0,20,5006,0
113607,113607,1,2,36,7,2,1,0,第36章,36-7,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30106011,0,91000001,30101000,30106011,30106010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113605,0,20,1010,VO_Story/yiji_saila
113608,113608,1,1,36,8,1,1,0,第36章,36-8,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30106011,0,91000001,30101000,30106011,30106010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113605,0,20,2010,0
113609,113609,1,2,36,9,1,1,0,第36章,36-9,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30106011,0,91000001,30101000,30106011,30106010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113608,0,20,2010,0
113610,113610,1,3,36,10,1,1,0,第36章,36-10,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,12100501,0,91000001,30101000,12100501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113608,0,20,3001,0
113701,113701,1,2,37,1,1,1,0,第37章,37-1,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30101012,0,91000001,30101000,30101012,30101011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113610,0,20,3005,0
113702,113702,1,2,37,2,2,1,0,第37章,37-2,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30101012,0,91000001,30101000,30101012,30101011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113701,0,20,1010,VO_Story/yiji_saila
113703,113703,1,1,37,3,1,1,0,第37章,37-3,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30101012,0,91000001,30101000,30101012,30101011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113701,0,20,1001,0
113704,113704,1,2,37,4,1,1,0,第37章,37-4,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102012,0,91000001,30101000,30102012,30102011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113703,0,20,3006,0
113705,113705,1,1,37,5,1,1,0,第37章,37-5,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102012,0,91000001,30101000,30102012,30102011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113704,0,20,3005,0
113706,113706,1,2,37,6,1,1,0,第37章,37-6,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102012,0,91000001,30101000,30102012,30102011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113705,0,20,1001,0
113707,113707,1,2,37,7,2,1,0,第37章,37-7,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30103012,0,91000001,30101000,30103012,30103011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113705,0,20,1010,VO_Story/yiji_saila
113708,113708,1,1,37,8,1,1,0,第37章,37-8,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30103012,0,91000001,30101000,30103012,30103011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113705,0,20,4005,0
113709,113709,1,2,37,9,1,1,0,第37章,37-9,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30103012,0,91000001,30101000,30103012,30103011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113708,0,20,3005,0
113710,113710,1,3,37,10,1,1,0,第37章,37-10,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,12301101,0,91000001,30101000,12301101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113708,0,20,2005,0
113801,113801,1,2,38,1,1,1,0,第38章,38-1,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30104012,0,91000001,30101000,30104012,30104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113710,0,20,1006,0
113802,113802,1,2,38,2,2,1,0,第38章,38-2,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30104012,0,91000001,30101000,30104012,30104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113801,0,20,1010,VO_Story/yiji_saila
113803,113803,1,1,38,3,1,1,0,第38章,38-3,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30104012,0,91000001,30101000,30104012,30104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113801,0,20,3009,0
113804,113804,1,2,38,4,1,1,0,第38章,38-4,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30105012,0,91000001,30101000,30105012,30105011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113803,0,20,3007,0
113805,113805,1,1,38,5,1,1,0,第38章,38-5,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30105012,0,91000001,30101000,30105012,30105011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113804,0,20,3007,0
113806,113806,1,2,38,6,1,1,0,第38章,38-6,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30105012,0,91000001,30101000,30105012,30105011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113805,0,20,5004,0
113807,113807,1,2,38,7,2,1,0,第38章,38-7,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30106012,0,91000001,30101000,30106012,30106011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113805,0,20,1010,VO_Story/yiji_saila
113808,113808,1,1,38,8,1,1,0,第38章,38-8,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30106012,0,91000001,30101000,30106012,30106011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113805,0,20,1006,0
113809,113809,1,2,38,9,1,1,0,第38章,38-9,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30106012,0,91000001,30101000,30106012,30106011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113808,0,20,1007,0
113810,113810,1,3,38,10,1,1,0,第38章,38-10,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,12300601,0,91000001,30101000,12300601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113808,0,20,3007,0
113901,113901,1,2,39,1,1,1,0,第39章,39-1,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30101012,0,91000001,30101000,30101012,30101011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113810,0,20,2001,0
113902,113902,1,2,39,2,2,1,0,第39章,39-2,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30101012,0,91000001,30101000,30101012,30101011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113901,0,20,1010,VO_Story/yiji_saila
113903,113903,1,1,39,3,1,1,0,第39章,39-3,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30101012,0,91000001,30101000,30101012,30101011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113901,0,20,1007,0
113904,113904,1,2,39,4,1,1,0,第39章,39-4,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102012,0,91000001,30101000,30102012,30102011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113903,0,20,3007,0
113905,113905,1,1,39,5,1,1,0,第39章,39-5,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102012,0,91000001,30101000,30102012,30102011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113904,0,20,3008,0
113906,113906,1,2,39,6,1,1,0,第39章,39-6,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102012,0,91000001,30101000,30102012,30102011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113905,0,20,3007,0
113907,113907,1,2,39,7,2,1,0,第39章,39-7,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30103012,0,91000001,30101000,30103012,30103011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113905,0,20,1010,VO_Story/yiji_saila
113908,113908,1,1,39,8,1,1,0,第39章,39-8,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30103012,0,91000001,30101000,30103012,30103011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113905,0,20,3009,0
113909,113909,1,2,39,9,1,1,0,第39章,39-9,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30103012,0,91000001,30101000,30103012,30103011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113908,0,20,3007,0
113910,113910,1,3,39,10,1,1,0,第39章,39-10,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,12300801,0,91000001,30101000,12300801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113908,0,20,2001,0
114001,114001,1,2,40,1,1,1,0,第40章,40-1,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30104012,0,91000001,30101000,30104012,30104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113910,0,20,3007,0
114002,114002,1,2,40,2,2,1,0,第40章,40-2,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30104012,0,91000001,30101000,30104012,30104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114001,0,20,1010,VO_Story/yiji_saila
114003,114003,1,1,40,3,1,1,0,第40章,40-3,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30104012,0,91000001,30101000,30104012,30104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114001,0,20,2001,0
114004,114004,1,2,40,4,1,1,0,第40章,40-4,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30105012,0,91000001,30101000,30105012,30105011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114003,0,20,3009,0
114005,114005,1,1,40,5,1,1,0,第40章,40-5,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30105012,0,91000001,30101000,30105012,30105011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114004,0,20,3007,0
114006,114006,1,2,40,6,1,1,0,第40章,40-6,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30105012,0,91000001,30101000,30105012,30105011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114005,0,20,5003,0
114007,114007,1,2,40,7,2,1,0,第40章,40-7,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30106012,0,91000001,30101000,30106012,30106011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114005,0,20,1010,VO_Story/yiji_saila
114008,114008,1,1,40,8,1,1,0,第40章,40-8,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30106012,0,91000001,30101000,30106012,30106011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114005,0,20,4007,0
114009,114009,1,2,40,9,1,1,0,第40章,40-9,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30106012,0,91000001,30101000,30106012,30106011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114008,0,20,3009,0
114010,114010,1,3,40,10,1,1,0,第40章,40-10,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,12100101,0,91000001,30101000,12100101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114008,0,20,4007,0
114101,114101,1,2,41,1,1,1,0,第41章,41-1,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30101012,0,91000001,30101000,30101012,30101011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114010,0,20,2007,0
114102,114102,1,2,41,2,2,1,0,第41章,41-2,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30101012,0,91000001,30101000,30101012,30101011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114101,0,20,1010,VO_Story/yiji_saila
114103,114103,1,1,41,3,1,1,0,第41章,41-3,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30101012,0,91000001,30101000,30101012,30101011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114101,0,20,1005,0
114104,114104,1,2,41,4,1,1,0,第41章,41-4,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102012,0,91000001,30101000,30102012,30102011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114103,0,20,3001,0
114105,114105,1,1,41,5,1,1,0,第41章,41-5,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102012,0,91000001,30101000,30102012,30102011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114104,0,20,4004,0
114106,114106,1,2,41,6,1,1,0,第41章,41-6,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102012,0,91000001,30101000,30102012,30102011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114105,0,20,2003,0
114107,114107,1,2,41,7,2,1,0,第41章,41-7,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30103012,0,91000001,30101000,30103012,30103011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114105,0,20,5007,VO_Story/yiji_saila
114108,114108,1,1,41,8,1,1,0,第41章,41-8,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30103012,0,91000001,30101000,30103012,30103011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114105,0,20,4005,0
114109,114109,1,2,41,9,1,1,0,第41章,41-9,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30103012,0,91000001,30101000,30103012,30103011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114108,0,20,4004,0
114110,114110,1,3,41,10,1,1,0,第41章,41-10,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,12400201,0,91000001,30101000,12400201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114108,0,20,4005,0
114201,114201,1,2,42,1,1,1,0,第42章,42-1,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30104012,0,91000001,30101000,30104012,30104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114110,0,20,3008,0
114202,114202,1,2,42,2,2,1,0,第42章,42-2,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30104012,0,91000001,30101000,30104012,30104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114201,0,20,5007,VO_Story/yiji_saila
114203,114203,1,1,42,3,1,1,0,第42章,42-3,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30104012,0,91000001,30101000,30104012,30104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114201,0,20,3008,0
114204,114204,1,2,42,4,1,1,0,第42章,42-4,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30105012,0,91000001,30101000,30105012,30105011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114203,0,20,1007,0
114205,114205,1,1,42,5,1,1,0,第42章,42-5,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30105012,0,91000001,30101000,30105012,30105011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114204,0,20,2007,0
114206,114206,1,2,42,6,1,1,0,第42章,42-6,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30105012,0,91000001,30101000,30105012,30105011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114205,0,20,2003,0
114207,114207,1,2,42,7,2,1,0,第42章,42-7,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30106012,0,91000001,30101000,30106012,30106011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114205,0,20,5007,VO_Story/yiji_saila
114208,114208,1,1,42,8,1,1,0,第42章,42-8,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30106012,0,91000001,30101000,30106012,30106011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114205,0,20,3008,0
114209,114209,1,2,42,9,1,1,0,第42章,42-9,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30106012,0,91000001,30101000,30106012,30106011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114208,0,20,2003,0
114210,114210,1,3,42,10,1,1,0,第42章,42-10,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,12100701,0,91000001,30101000,12100701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114208,0,20,3003,0
114301,114301,1,2,43,1,1,1,0,第43章,43-1,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30101013,0,91000001,30101000,30101013,30101012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114210,0,20,4005,0
114302,114302,1,2,43,2,2,1,0,第43章,43-2,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30101013,0,91000001,30101000,30101013,30101012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114301,0,20,5007,VO_Story/yiji_saila
114303,114303,1,1,43,3,1,1,0,第43章,43-3,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30101013,0,91000001,30101000,30101013,30101012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114301,0,20,4004,0
114304,114304,1,2,43,4,1,1,0,第43章,43-4,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102013,0,91000001,30101000,30102013,30102012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114303,0,20,1007,0
114305,114305,1,1,43,5,1,1,0,第43章,43-5,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102013,0,91000001,30101000,30102013,30102012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114304,0,20,3008,0
114306,114306,1,2,43,6,1,1,0,第43章,43-6,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102013,0,91000001,30101000,30102013,30102012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114305,0,20,3003,0
114307,114307,1,2,43,7,2,1,0,第43章,43-7,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30103013,0,91000001,30101000,30103013,30103012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114305,0,20,5007,VO_Story/yiji_saila
114308,114308,1,1,43,8,1,1,0,第43章,43-8,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30103013,0,91000001,30101000,30103013,30103012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114305,0,20,3001,0
114309,114309,1,2,43,9,1,1,0,第43章,43-9,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30103013,0,91000001,30101000,30103013,30103012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114308,0,20,3008,0
114310,114310,1,3,43,10,1,1,0,第43章,43-10,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,12400801,0,91000001,30101000,12400801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114308,0,20,5007,0
114401,114401,1,2,44,1,1,1,0,第44章,44-1,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30104013,0,91000001,30101000,30104013,30104012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114310,0,20,1005,0
114402,114402,1,2,44,2,2,1,0,第44章,44-2,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30104013,0,91000001,30101000,30104013,30104012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114401,0,20,5007,VO_Story/yiji_saila
114403,114403,1,1,44,3,1,1,0,第44章,44-3,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30104013,0,91000001,30101000,30104013,30104012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114401,0,20,1005,0
114404,114404,1,2,44,4,1,1,0,第44章,44-4,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30105013,0,91000001,30101000,30105013,30105012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114403,0,20,1005,0
114405,114405,1,1,44,5,1,1,0,第44章,44-5,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30105013,0,91000001,30101000,30105013,30105012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114404,0,20,2009,0
114406,114406,1,2,44,6,1,1,0,第44章,44-6,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30105013,0,91000001,30101000,30105013,30105012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114405,0,20,1005,0
114407,114407,1,2,44,7,2,1,0,第44章,44-7,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30106013,0,91000001,30101000,30106013,30106012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114405,0,20,5007,VO_Story/yiji_saila
114408,114408,1,1,44,8,1,1,0,第44章,44-8,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30106013,0,91000001,30101000,30106013,30106012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114405,0,20,1005,0
114409,114409,1,2,44,9,1,1,0,第44章,44-9,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30106013,0,91000001,30101000,30106013,30106012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114408,0,20,1005,0
114410,114410,1,3,44,10,1,1,0,第44章,44-10,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,12300201,0,91000001,30101000,12300201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114408,0,20,4002,0
114501,114501,1,2,45,1,1,1,0,第45章,45-1,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30101013,0,91000001,30101000,30101013,30101012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114410,0,20,3009,0
114502,114502,1,2,45,2,2,1,0,第45章,45-2,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30101013,0,91000001,30101000,30101013,30101012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114501,0,20,5007,VO_Story/yiji_saila
114503,114503,1,1,45,3,1,1,0,第45章,45-3,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30101013,0,91000001,30101000,30101013,30101012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114501,0,20,1006,0
114504,114504,1,2,45,4,1,1,0,第45章,45-4,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102013,0,91000001,30101000,30102013,30102012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114503,0,20,1006,0
114505,114505,1,1,45,5,1,1,0,第45章,45-5,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102013,0,91000001,30101000,30102013,30102012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114504,0,20,4006,0
114506,114506,1,2,45,6,1,1,0,第45章,45-6,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30102013,0,91000001,30101000,30102013,30102012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114505,0,20,2003,0
114507,114507,1,2,45,7,2,1,0,第45章,45-7,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30103013,0,91000001,30101000,30103013,30103012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114505,0,20,5007,VO_Story/yiji_saila
114508,114508,1,1,45,8,1,1,0,第45章,45-8,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30103013,0,91000001,30101000,30103013,30103012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114505,0,20,1008,0
114509,114509,1,2,45,9,1,1,0,第45章,45-9,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30103013,0,91000001,30101000,30103013,30103012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114508,0,20,1008,0
114510,114510,1,3,45,10,1,1,0,第45章,45-10,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,12100801,0,91000001,30101000,12100801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114508,0,20,3007,0
114601,114601,1,2,46,1,1,1,0,第46章,46-1,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30104013,0,91000001,30101000,30104013,30104012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114510,0,20,2009,0
114602,114602,1,2,46,2,2,1,0,第46章,46-2,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30104013,0,91000001,30101000,30104013,30104012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114601,0,20,5007,VO_Story/yiji_saila
114603,114603,1,1,46,3,1,1,0,第46章,46-3,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30104013,0,91000001,30101000,30104013,30104012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114601,0,20,1005,0
114604,114604,1,2,46,4,1,1,0,第46章,46-4,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30105013,0,91000001,30101000,30105013,30105012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114603,0,20,1005,0
114605,114605,1,1,46,5,1,1,0,第46章,46-5,没有永恒的朋友，只有永恒的利益。,5,5,99,91000002,91000001,30105013,0,91000001,30101000,30105013,30105012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114604,0,20,4006,0
